Target affinity,Target qeds,Predicted logps,Predicted qeds,Predicted sas,Predicted tpsas,Predicted affinity,key
-6.0,0.4,4.061500000000003,0.24550209961143493,2.824615328053344,43.370000000000005,-5.8,-6_0.4
-6.0,0.4,1.6797,0.4490641283045785,1.9848419664559405,112.58000000000001,-5.9,-6_0.4
-6.0,0.4,2.6769000000000007,0.35037460534203746,2.508104081840557,86.49000000000001,-6.7,-6_0.4
-6.0,0.4,3.106200000000002,0.47540658204340114,2.8889510077966136,35.83,-6.6,-6_0.4
-6.0,0.4,1.7263,0.5239550160650148,1.867303925833001,60.21,-5.7,-6_0.4
-6.0,0.4,-0.33949999999999964,0.3341322934494884,4.5850084623692196,134.66,-6.9,-6_0.4
-6.0,0.4,4.018120000000002,0.3766677542377389,2.1443481406754614,61.830000000000005,-6.7,-6_0.4
-6.0,0.4,1.301,0.4698634814803056,3.3081695110329115,80.04,-6.2,-6_0.4
-6.0,0.4,-2.0535999999999968,0.5095252748194732,3.347262053484335,182.09,-6.2,-6_0.4
-6.0,0.4,-1.4012999999999982,0.1963803367823668,2.1805464901433833,75.43,-5.3,-6_0.4
-6.0,0.4,2.0373999999999994,0.5968248612000726,2.075819047230599,48.91,-5.8,-6_0.4
-6.0,0.4,4.677500000000003,0.5109722814957437,2.003978234512296,33.29,-6.3,-6_0.4
-6.0,0.4,-0.6729999999999989,0.3132856741114136,4.596308660254747,147.16000000000003,-7.0,-6_0.4
-6.0,0.4,0.7211999999999996,0.37048506723669833,3.4449954366372006,136.51000000000002,-6.0,-6_0.4
-6.0,0.4,-4.042999999999998,0.25025072154453926,3.9746246272835837,173.69999999999996,-6.2,-6_0.4
-6.0,0.4,1.69936,0.5132107443198624,2.6598589807780577,73.6,-5.5,-6_0.4
-6.0,0.4,0.71867,0.7018694105370044,3.6257364279943953,93.57,-6.5,-6_0.4
-6.0,0.4,4.328100000000004,0.40056709007078695,3.3321836215555516,23.47,-6.0,-6_0.4
-6.0,0.4,1.2915999999999999,0.47711636344570224,3.6437392645308337,89.31,-6.0,-6_0.4
-6.0,0.4,2.437800000000001,0.37953343405352863,2.2287221952226837,45.650000000000006,-6.3,-6_0.4
-6.0,0.4,3.0511,0.48948205513558274,2.5394393723191655,110.34,-6.6,-6_0.4
-6.0,0.4,3.808900000000003,0.4853510639863325,4.65021656389032,35.830000000000005,-7.1,-6_0.4
-6.0,0.4,6.972700000000009,0.2710247864379215,2.340329410324861,3.88,-5.9,-6_0.4
-6.0,0.4,1.67818,0.5462824172969508,1.9179974423165191,61.089999999999996,-5.6,-6_0.4
-6.0,0.4,3.0759000000000007,0.7376940083419826,1.8875878266132329,35.58,-6.8,-6_0.4
-6.0,0.4,2.4586200000000007,0.3613022552460394,2.5773748874390456,136.67,-7.1,-6_0.4
-6.0,0.4,4.130220000000002,0.5219896153607407,3.120932349760915,54.6,-6.2,-6_0.4
-6.0,0.4,2.9936000000000007,0.6442324886984576,3.3167843234951215,77.52,-7.0,-6_0.4
-6.0,0.4,2.7993000000000015,0.33504393624286677,2.066851339158015,55.61,-6.4,-6_0.4
-6.0,0.4,3.9986000000000033,0.2579862545800719,4.045607204891313,80.29000000000002,-5.7,-6_0.4
-6.0,0.4,-0.36739999999999995,0.5181724088158179,2.153420871591953,40.54,-3.2,-6_0.4
-6.0,0.4,1.519299999999999,0.44545488090017155,2.80097458660023,36.51,-6.0,-6_0.4
-6.0,0.4,2.4321,0.5803955372432138,2.4679271587636347,38.33,-6.0,-6_0.4
-6.0,0.4,1.5518,0.42132398110581076,2.981887662096737,58.74,-5.2,-6_0.4
-6.0,0.4,0.49679999999999996,0.3878792318485496,2.7788501742937477,137.97000000000003,-6.5,-6_0.4
-6.0,0.4,4.393300000000004,0.49223432444803855,2.522095949799432,36.690000000000005,-5.8,-6_0.4
-6.0,0.4,-0.7485999999999986,0.32460569382922316,3.8741552801132624,145.3,-6.1,-6_0.4
-6.0,0.4,0.6862699999999998,0.36575792120908035,1.846097508769061,71.13,-5.9,-6_0.4
-6.0,0.4,-1.8594999999999966,0.39341425106611505,4.414888701145189,125.76,-5.5,-6_0.4
-6.0,0.4,4.452100000000003,0.6746836120705144,2.869477620043531,47.09,-6.3,-6_0.4
-6.0,0.4,-0.7829999999999997,0.609726285284996,2.444747706117562,146.34,-5.5,-6_0.4
-6.0,0.4,1.9475,0.5972862694877727,2.3711169837194888,44.7,-6.7,-6_0.4
-6.0,0.4,0.7219699999999999,0.4105045886276387,1.8154822051253365,91.0,-6.2,-6_0.4
-6.0,0.4,2.8546000000000005,0.3417374537845182,2.9814782298130673,81.17999999999999,-6.8,-6_0.4
-6.0,0.4,4.193200000000004,0.4058663524799512,2.0481312630959874,55.17,-5.8,-6_0.4
-6.0,0.4,1.6653999999999998,0.3422977096288862,2.163326782975858,55.120000000000005,-5.8,-6_0.4
-6.0,0.4,1.8345,0.3324237139555315,2.2102569644534533,52.6,-5.6,-6_0.4
-6.0,0.4,2.6220000000000008,0.5581842435189857,3.737718517328271,49.660000000000004,-6.0,-6_0.4
-6.0,0.4,4.150000000000003,0.516969124018196,3.205479849068838,29.1,-6.3,-6_0.4
-6.0,0.4,3.647000000000002,0.5220712097493513,2.4173622233025043,25.78,-6.3,-6_0.4
-6.0,0.4,5.811100000000005,0.5472739473096382,1.9820572680748487,25.02,-6.9,-6_0.4
-6.0,0.4,2.2427200000000003,0.5871346007073883,3.081770932037209,3.88,-5.6,-6_0.4
-6.0,0.4,3.0061000000000018,0.271638130064967,3.570600490293992,100.53999999999999,-7.0,-6_0.4
-6.0,0.4,1.4886999999999995,0.3130519117729031,3.027412556731589,101.9,-5.7,-6_0.4
-6.0,0.4,4.201900000000003,0.6308647904687202,1.8488372332940788,9.23,-6.2,-6_0.4
-6.0,0.4,1.8605,0.7785594457028012,2.089308403791982,29.1,-6.1,-6_0.4
-6.0,0.4,1.7105999999999992,0.6146301988782885,2.0318886972251704,106.97,-6.8,-6_0.4
-6.0,0.4,4.390000000000003,0.20030634167599984,3.7125710397445406,65.07,-5.7,-6_0.4
-6.0,0.4,2.7248,0.7616523843058642,3.20326586627705,41.18,-6.0,-6_0.4
-6.0,0.4,3.7138000000000018,0.34342132301208617,3.374068374716922,111.16000000000001,-6.7,-6_0.4
-6.0,0.4,2.696980000000001,0.6391852557875134,2.1524142741482493,61.089999999999996,-7.0,-6_0.4
-6.0,0.4,0.5813999999999995,0.5357494085551018,3.291373537289786,64.07,-5.7,-6_0.4
-6.0,0.4,1.4344999999999997,0.2900359691847085,1.779889567066462,58.61,-5.8,-6_0.4
-6.0,0.4,1.1087999999999991,0.5593946448660602,2.962072265944858,118.57,-7.0,-6_0.4
-6.0,0.4,3.2903600000000006,0.6830565300186201,3.349798130664989,71.97,-6.2,-6_0.4
-6.0,0.4,-1.467999999999999,0.5188556056134779,2.4704524469751483,175.44,-5.9,-6_0.4
-6.0,0.4,1.7279999999999993,0.5730917243377994,1.893329579838067,53.16,-6.5,-6_0.4
-6.0,0.4,1.7957999999999994,0.636841689927537,3.3535827977456716,120.77000000000001,-6.7,-6_0.4
-6.0,0.4,1.6552000000000011,0.4227428100818233,2.1922076823822394,122.99,-6.6,-6_0.4
-6.0,0.4,2.5243,0.7798306657117748,3.457364120413809,32.67,-6.5,-6_0.4
-6.0,0.4,1.5106,0.4607306955840145,1.9402787097982888,72.24000000000001,-6.3,-6_0.4
-6.0,0.4,-2.767999999999998,0.21719630074694588,4.259528995574911,158.1,-6.6,-6_0.4
-6.0,0.4,0.2618999999999998,0.2686320068627491,2.1743698917870304,99.41,-6.2,-6_0.4
-6.0,0.4,-2.801099999999999,0.4245915046895483,2.50060677214576,170.15999999999997,-6.1,-6_0.4
-6.0,0.4,2.3975,0.6128854337385359,2.4562932694386728,65.22,-6.1,-6_0.4
-6.0,0.4,0.6447,0.44718398892560673,2.4571934738335024,120.85,,-6_0.4
-6.0,0.4,1.8692,0.47671170311475924,3.055551195726993,50.52,-5.9,-6_0.4
-6.0,0.4,5.268000000000005,0.43160692334790396,2.1917682073862217,3.88,-6.8,-6_0.4
-6.0,0.4,4.805700000000004,0.39137504982825094,3.1815355768898614,63.6,-6.0,-6_0.4
-6.0,0.4,1.7656,0.6437718350642256,5.373379942847716,48.19,,-6_0.4
-6.0,0.4,1.0025699999999995,0.45613252127720505,2.674482837378026,100.28,-6.5,-6_0.4
-6.0,0.4,4.452100000000003,0.45399487783442904,2.3645520572615855,54.27,-5.7,-6_0.4
-6.0,0.4,1.6335999999999993,0.28896624302948787,3.913735670882783,115.69,-6.1,-6_0.4
-6.0,0.4,-0.33410000000000006,0.5642735490684276,2.123091197225172,117.0,-6.0,-6_0.4
-6.0,0.4,1.0630000000000002,0.5817618979494258,2.204961690232487,78.76,-5.5,-6_0.4
-6.0,0.4,1.7111999999999985,0.41108854369588893,4.126293337069564,92.95,-6.6,-6_0.4
-6.0,0.4,0.32659999999999983,0.4540719252296079,2.346140427994401,123.52999999999999,-5.7,-6_0.4
-6.0,0.4,2.1824,0.48064102891937693,2.919824349474206,70.97,-6.9,-6_0.4
-6.0,0.4,0.3215,0.6961549344152325,3.581260461037062,74.05,-6.0,-6_0.4
-6.0,0.4,1.4107999999999996,0.5301931050458845,2.561694635663711,46.010000000000005,-5.7,-6_0.4
-6.0,0.4,2.994080000000001,0.630493664192632,2.880253027516426,66.58,-6.5,-6_0.4
-6.0,0.4,-0.042300000000000004,0.5644387983552558,1.903709658763633,126.61000000000001,-6.1,-6_0.4
-6.0,0.4,0.8984999999999999,0.35886148710568944,2.470398870887946,90.12,-5.9,-6_0.4
-6.0,0.4,0.053899999999999726,0.6083691891764706,2.3460943424515577,127.58999999999999,-6.9,-6_0.4
-6.0,0.4,1.4635399999999996,0.360629415262668,1.995511398360474,50.08,-5.9,-6_0.4
-6.0,0.4,4.008600000000002,0.32203344052156785,3.046240252690712,57.690000000000005,-5.8,-6_0.4
-6.0,0.4,3.3500200000000016,0.6889776616116967,2.294948767056674,57.650000000000006,-6.1,-6_0.4
-6.0,0.4,1.1529,0.48004171209041013,2.4748157953914376,77.15,-5.8,-6_0.4
-6.0,0.4,1.3041,0.29631174381967174,2.826505158893708,109.62,-7.3,-6_0.4
-6.0,0.4,0.2518999999999998,0.40952262521148375,2.551849902793469,113.36999999999998,-6.4,-6_0.4
-6.0,0.8,1.9745,0.7862809249104552,2.564154829863382,46.09,-5.7,-6_0.8
-6.0,0.8,3.0412000000000012,0.6366915414335241,2.6840623670686554,35.25,-5.2,-6_0.8
-6.0,0.8,2.0080999999999998,0.8053787096380427,2.8210311912214543,33.95,-6.1,-6_0.8
-6.0,0.8,1.9456,0.6731364335117319,2.398454274148248,60.440000000000005,-5.7,-6_0.8
-6.0,0.8,2.3657000000000004,0.5850023701571025,3.059781600242693,57.120000000000005,-5.9,-6_0.8
-6.0,0.8,3.555500000000002,0.7488880455214544,1.845524907426892,12.89,-6.9,-6_0.8
-6.0,0.8,0.4800999999999995,0.721493686529862,1.7457724467257911,63.68,-5.9,-6_0.8
-6.0,0.8,1.6438,0.8105135526729407,2.923486479149936,78.87,-6.5,-6_0.8
-6.0,0.8,2.824020000000001,0.6904715627926972,3.186553865044365,34.14,-5.7,-6_0.8
-6.0,0.8,1.01848,0.7564165133068192,3.394633289575557,70.12,-6.1,-6_0.8
-6.0,0.8,2.701900000000001,0.8079690759017374,2.103346274148249,41.99,-7.0,-6_0.8
-6.0,0.8,1.3170999999999997,0.8425042280321733,1.8585130460886194,27.74,-6.5,-6_0.8
-6.0,0.8,1.4488999999999999,0.8079402744660658,2.238662814179646,59.81,-6.3,-6_0.8
-6.0,0.8,1.6877,0.7598722816653288,2.00703808379601,58.64,-6.0,-6_0.8
-6.0,0.8,1.3674999999999997,0.8217145434143738,2.7509648349566973,67.27,-6.3,-6_0.8
-6.0,0.8,2.4000000000000004,0.6994224273446543,3.0939541569605744,24.39,-5.8,-6_0.8
-6.0,0.8,2.529700000000001,0.7806867685371199,2.9907452721457624,41.900000000000006,-7.1,-6_0.8
-6.0,0.8,2.9940000000000015,0.8079644042635651,3.2830495395787285,19.03,-6.2,-6_0.8
-6.0,0.8,2.6489400000000014,0.7433912606386257,2.5420729710086043,21.700000000000003,-6.4,-6_0.8
-6.0,0.8,0.6518000000000002,0.810748769418263,1.9358704789261498,97.46,-6.0,-6_0.8
-6.0,0.8,2.1930000000000005,0.7790054500253293,1.7939238599637157,37.38,-6.1,-6_0.8
-6.0,0.8,2.868100000000001,0.8023157966540855,1.7174706099340113,42.519999999999996,-6.2,-6_0.8
-6.0,0.8,0.29530000000000034,0.7058066263605783,2.1889884753483315,49.85000000000001,-6.0,-6_0.8
-6.0,0.8,2.739300000000001,0.7972540573712901,1.6787388433119688,49.33,-6.1,-6_0.8
-6.0,0.8,2.2544000000000004,0.806406054142018,2.466728475348333,60.16,-6.4,-6_0.8
-6.0,0.8,-1.615099999999999,0.6832097429547183,2.5254185029149916,154.45999999999998,-5.8,-6_0.8
-6.0,0.8,-0.09210000000000007,0.6948552327733525,2.535390707714683,94.99000000000001,-5.9,-6_0.8
-6.0,0.8,1.9943,0.7386264309603754,1.8598199319907316,29.540000000000003,-6.4,-6_0.8
-6.0,0.8,1.061,0.7257842618616955,1.8750396851292876,52.83,-6.1,-6_0.8
-6.0,0.8,2.2643000000000004,0.7363256199080204,1.949730321601118,28.16,-6.1,-6_0.8
-6.0,0.8,2.9368000000000016,0.7951319783866204,2.1490358144887534,29.1,-6.0,-6_0.8
-6.0,0.8,1.8994999999999997,0.8440314102976411,2.1211156203020956,67.27,-6.6,-6_0.8
-6.0,0.8,3.075000000000002,0.8070040527915807,2.7116066039244586,37.3,-6.4,-6_0.8
-6.0,0.8,2.9494000000000016,0.9127442162520393,2.6936815738343505,28.16,-6.5,-6_0.8
-6.0,0.8,2.946300000000001,0.8403178089694409,2.674108615208471,27.05,-5.8,-6_0.8
-6.0,0.8,3.2379000000000007,0.714425372734363,2.4050497292188044,12.89,-5.7,-6_0.8
-6.0,0.8,0.4719999999999999,0.6425829681498131,3.690420827972316,57.61,-5.8,-6_0.8
-6.0,0.8,2.3584000000000005,0.6945460785822819,2.443185026160668,53.35000000000001,-6.3,-6_0.8
-6.0,0.8,2.7062999999999997,0.7991245306530724,2.1332796668487433,50.440000000000005,-5.6,-6_0.8
-6.0,0.8,4.033340000000003,0.624163659400517,2.1913755834772175,29.1,-6.3,-6_0.8
-6.0,0.8,3.468580000000001,0.8965454821888772,2.43562328945735,73.2,-6.9,-6_0.8
-6.0,0.8,2.6168000000000013,0.8041899346291597,1.497508475348333,50.36,-6.1,-6_0.8
-6.0,0.8,1.4486199999999998,0.7813061714567408,2.791658100485037,69.87,-5.8,-6_0.8
-6.0,0.8,3.031900000000001,0.8289554596873404,2.7113111740031037,48.64,-6.6,-6_0.8
-6.0,0.8,0.9188399999999999,0.7446816041112162,2.027189071275794,72.19,-5.4,-6_0.8
-6.0,0.8,2.4262000000000006,0.8340571537897097,2.4096096840990864,35.010000000000005,-5.8,-6_0.8
-6.0,0.8,2.599100000000001,0.7219334143549658,3.888797283907106,32.67,-6.2,-6_0.8
-6.0,0.8,2.4275,0.8290527655093949,1.94759775825616,36.95,-6.7,-6_0.8
-6.0,0.8,1.0963999999999998,0.8569132939095797,1.621392798481061,41.57000000000001,-6.8,-6_0.8
-6.0,0.8,0.17690000000000017,0.8041461545760115,2.534533090732948,81.22,-6.2,-6_0.8
-6.0,0.8,2.4411400000000008,0.66092600337173,2.199724754960817,55.400000000000006,-7.0,-6_0.8
-6.0,0.8,2.0581,0.8843714367103953,2.4577207830406387,46.4,-5.8,-6_0.8
-6.0,0.8,3.074720000000001,0.38079308765786973,3.051316632772304,46.53,-6.1,-6_0.8
-6.0,0.8,0.9363999999999988,0.7768040143633508,1.7959946291944853,71.09,-6.1,-6_0.8
-6.0,0.8,0.6971,0.7187480329330035,2.8769956781455353,52.980000000000004,-6.5,-6_0.8
-6.0,0.8,1.80008,0.7656528796843701,2.85643523899272,75.87,-7.0,-6_0.8
-6.0,0.8,2.5105000000000004,0.8490025839945853,1.631324907426892,24.92,-6.8,-6_0.8
-6.0,0.8,2.696300000000001,0.7788412611867074,1.857383790033646,29.54,-6.1,-6_0.8
-6.0,0.8,3.1529000000000016,0.8307688474100591,2.4508905427752943,21.259999999999998,-5.5,-6_0.8
-6.0,0.8,3.5248000000000026,0.8447493590251195,1.9316593851350294,59.59,-6.2,-6_0.8
-6.0,0.8,2.0362999999999998,0.8568386347085397,2.224918033153674,73.86000000000001,-6.7,-6_0.8
-6.0,0.8,1.9662,0.8388181788868032,2.3336036946557392,59.81,-6.1,-6_0.8
-6.0,0.8,1.1976699999999993,0.7356961076515,3.460672876113808,73.26,-5.8,-6_0.8
-6.0,0.8,1.0948999999999995,0.8259411128893651,3.7824768679519973,83.72,-6.5,-6_0.8
-6.0,0.8,0.9138999999999999,0.7933146466039329,2.469056517306374,63.99,-6.0,-6_0.8
-6.0,0.8,3.354800000000002,0.836068036697991,1.557502090377664,24.06,-6.1,-6_0.8
-6.0,0.8,0.08220000000000005,0.7496680535584055,2.06073677569235,71.53,-6.1,-6_0.8
-6.0,0.8,2.4281999999999995,0.7525989635350205,2.7063399568744053,66.4,-5.9,-6_0.8
-6.0,0.8,2.1479999999999997,0.827307788291212,2.2268425719494065,72.19,-5.9,-6_0.8
-6.0,0.8,-0.43439999999999945,0.7611443640640516,2.282542321502177,85.52,-5.4,-6_0.8
-6.0,0.8,2.3510999999999997,0.7355777944957954,2.722315049542889,32.26,-6.1,-6_0.8
-6.0,0.8,2.8233000000000006,0.8502461886505497,2.329660362527955,39.94,-6.3,-6_0.8
-6.0,0.8,0.8273800000000001,0.7941689384158577,3.5031074219548053,70.12,-5.4,-6_0.8
-6.0,0.8,-0.12400000000000005,0.5878777377620439,1.898626447376305,84.58,-5.8,-6_0.8
-6.0,0.8,3.9807200000000025,0.8012184444100996,1.549524893447538,12.03,-6.5,-6_0.8
-6.0,0.8,1.2639,0.8162713030108545,2.232098118299607,89.62,-6.1,-6_0.8
-6.0,0.8,0.9140999999999997,0.710159716755869,2.2128990841980425,86.63000000000001,-6.4,-6_0.8
-6.0,0.8,3.832900000000002,0.8306209268923298,2.25442764934448,38.91,-5.9,-6_0.8
-6.0,0.8,2.2546999999999997,0.7525624649902933,1.6883091886782644,41.99,-6.1,-6_0.8
-6.0,0.8,2.509500000000001,0.9078752695090713,2.8352913475900063,24.5,-5.7,-6_0.8
-6.0,0.8,2.4041000000000006,0.8642314246078099,2.937809075836837,41.62,-6.1,-6_0.8
-6.0,0.8,2.2603,0.7823329193081301,2.245494274148248,46.61,-6.3,-6_0.8
-6.0,0.8,1.8615199999999998,0.7962411584890138,2.3184947557326243,47.04,-5.5,-6_0.8
-6.0,0.8,3.3259000000000016,0.7225154427109202,1.4052126682437347,3.24,-6.0,-6_0.8
-6.0,0.8,1.40858,0.7863150381147455,3.221631588375475,70.12,-6.4,-6_0.8
-6.0,0.8,0.7507399999999997,0.7540000544884669,2.228974769750412,85.25,-5.9,-6_0.8
-6.0,0.8,5.5858000000000025,0.6982058709199196,2.514914629194486,0.0,-6.6,-6_0.8
-6.0,0.8,1.7785999999999993,0.728281708346501,1.819785398425255,55.4,-6.2,-6_0.8
-6.0,0.8,2.6093,0.7845610350560517,2.85311988258254,40.54,-6.0,-6_0.8
-6.0,0.8,3.917500000000002,0.8353330037149419,1.9577643783873881,36.95,-6.6,-6_0.8
-6.0,0.8,2.453920000000001,0.8333584956246282,4.112906748171687,73.91,-6.2,-6_0.8
-6.0,0.8,1.3445999999999998,0.7864772130870243,1.9081338875303775,40.620000000000005,-6.1,-6_0.8
-6.0,0.8,2.01452,0.824764011274757,2.1342691047189604,32.34,-5.8,-6_0.8
-6.0,0.8,0.6280600000000001,0.7859990134906508,4.241428347921299,119.92999999999999,-6.6,-6_0.8
-6.0,0.8,2.864300000000001,0.7224612168342263,2.0447003575087255,51.81,-6.5,-6_0.8
-6.0,0.8,1.9525999999999997,0.7928265606291927,2.784266313565878,66.32000000000001,-6.3,-6_0.8
-6.0,0.8,2.0308,0.8264749124392294,2.8581721860792477,41.57,-6.3,-6_0.8
-6.0,0.8,3.087200000000001,0.8586134651523298,1.5779079780909733,38.33,-6.2,-6_0.8
-6.0,0.8,3.1813700000000003,0.6611331539471298,2.734613461998462,66.94,,-6_0.8
-6.0,0.8,4.255220000000003,0.8068907764437031,2.56883062308469,55.13,-6.9,-6_0.8
-6.0,0.8,0.8521999999999996,0.7882979317741767,1.726636794606513,81.42,-6.4,-6_0.8
-6.0,0.8,3.2238000000000007,0.795766678718494,2.511093662615215,37.81,-6.0,-6_0.8
-6.0,0.8,2.7307000000000006,0.5845885160888784,1.9979681596566348,37.3,-6.5,-6_0.8
-6.0,0.8,3.329720000000002,0.6683451484953232,2.218715328385233,50.36,-6.4,-6_0.8
-6.0,0.8,1.8159999999999998,0.8554690538231703,2.2328158066060677,49.33,-6.7,-6_0.8
-6.0,0.8,1.0144,0.7921990917333431,2.365017017621332,52.93000000000001,-6.2,-6_0.8
-6.0,0.8,4.159700000000002,0.8001271274166392,2.3159435264628723,50.36,-6.1,-6_0.8
-6.0,0.8,1.6132000000000002,0.8404005450572485,3.6475145885055484,53.93000000000001,-6.2,-6_0.8
-6.0,0.8,1.6212799999999998,0.783560403184431,2.343061204671537,39.06,-5.9,-6_0.8
-6.0,0.8,3.4643000000000015,0.8460631883139684,1.9110572514175281,42.519999999999996,-6.9,-6_0.8
-6.0,0.8,3.7349200000000025,0.6340810309282985,1.8351701536700098,24.06,-6.0,-6_0.8
-6.0,0.8,3.6000000000000023,0.8413238612635234,2.7865373150470383,77.25,-6.8,-6_0.8
-6.0,0.8,1.75132,0.8211765973281944,1.6824281956280522,66.4,-5.9,-6_0.8
-6.0,0.8,0.8596000000000003,0.8466545879562704,3.528207255280317,106.32999999999998,-6.7,-6_0.8
-6.0,0.8,2.0675999999999997,0.7178347990217363,1.9154047127552865,30.930000000000003,-6.1,-6_0.8
-6.0,0.8,3.310900000000002,0.8211928660705438,3.188454118407231,46.84,-6.3,-6_0.8
-6.0,0.8,2.4236000000000004,0.8520289221715943,1.9941026559503392,36.36,-6.8,-6_0.8
-6.0,0.8,0.2923999999999996,0.7411668203155194,1.552602831014383,89.25999999999999,-6.1,-6_0.8
-6.0,0.8,1.2759,0.727824341900183,2.0551491442446537,42.43000000000001,-5.9,-6_0.8
-6.0,0.8,1.5150000000000001,0.839954367360849,2.544656570961516,66.4,-6.2,-6_0.8
-6.0,0.8,2.1722,0.7437141392410368,1.6017301166489855,12.47,-5.8,-6_0.8
-6.0,0.8,2.21302,0.6753595205738077,2.529990201076753,40.71,-6.0,-6_0.8
-6.0,0.8,1.4268999999999996,0.7774290356197117,3.0611288551973352,46.33,-5.8,-6_0.8
-6.0,0.8,2.2213000000000003,0.6537889310669526,2.6507241069241694,58.36,-6.3,-6_0.8
-6.0,0.8,2.4939,0.7227391240372493,5.225786993385848,38.92,,-6_0.8
-6.0,0.8,2.5592000000000006,0.9250013847179379,1.8131610627609192,41.57,-6.1,-6_0.8
-6.0,0.8,3.5793000000000026,0.8357618535603833,3.926542845197682,60.77,-6.0,-6_0.8
